Professor_Name,Department,Quality,Difficulty,Would_take_again,Class_Name,Review_Date
Gabriel Oba,Chemistry department,2.5,3.8,N/A,OCHEM281SUMMER,"Sep 5th, 2013"
Gabriel Oba,Chemistry department,2.5,3.8,N/A,CHEM281,"Sep 4th, 2013"
Gabriel Oba,Chemistry department,2.5,3.8,N/A,OCHEM121,"Sep 3rd, 2013"
Oksana Chkrebtii,Statistics department,2.0,2.8,N/A,STAT203,"Dec 20th, 2014"
Oksana Chkrebtii,Statistics department,2.0,2.8,N/A,STATS203,"Nov 6th, 2013"
Michael Parent,Business Administration department,1.0,3.5,N/A,BUS718,"May 1st, 2023"
Jiacheng Wang,Engineering department,4.0,2,N/A,MSE490,"Dec 7th, 2014"
Anne-Marie Dibon,Humanities department,4.5,4,N/A,HUM309,"Jul 1st, 2010"
Anne-Marie Dibon,Humanities department,4.5,4,N/A,HUM385,"Apr 23rd, 2009"
Anne-Marie Dibon,Humanities department,4.5,4,N/A,HUM302,"Apr 23rd, 2009"
Anne-Marie Dibon,Humanities department,4.5,4,N/A,HUM383,"Apr 22nd, 2009"
Senem Oz,French department,4.5,1.2,N/A,FREN120,"Mar 28th, 2015"
Yen  Cheng,Biomedical Physiology  Kinesiology department,5.0,3.9,N/A,BPK205,"May 6th, 2016"
Yen  Cheng,Biomedical Physiology  Kinesiology department,5.0,3.9,N/A,205,"Jul 1st, 2015"
Yin Ruan,Economics department,4.5,1,N/A,ECON301,"Oct 6th, 2009"
Jax Cao,Geography department,1.0,3.5,N/A,GEOG251,"Apr 24th, 2010"
Jax Cao,Geography department,1.0,3.5,N/A,GEOG214,"Jan 5th, 2010"
Kim Lockhart,Education department,5.0,2.7,N/A,EDUC380,"Sep 9th, 2015"
Kim Lockhart,Education department,5.0,2.7,N/A,380,"Mar 18th, 2015"
Yufen Fu,Business Administration department,4.5,2,N/A,BUS312,"Nov 27th, 2009"
Grace Lau,Psychology department,2.5,3.2,N/A,PSYCH363,"May 2nd, 2011"
Grace Lau,Psychology department,2.5,3.2,N/A,PSYC363,"Aug 27th, 2010"
Grace Lau,Psychology department,2.5,3.2,N/A,PYSCH363,"Jul 22nd, 2010"
Grace Lau,Psychology department,2.5,3.2,N/A,PSYC491,"Jul 3rd, 2010"
Inderjeet Sahota,Kinesiology department,5.0,2,N/A,KIN305,"Mar 2nd, 2010"
Stewart Marshall,Accounting department,4.0,3,N/A,BUS251,"Aug 28th, 2015"
Shannon Tito,Education department,5.0,3,N/A,EDUC400,"Apr 15th, 2010"
Christina Neudorf,Geography department,2.0,4,N/A,213,"Mar 3rd, 2015"
Eric Simons,Archaeology department,5.0,1.8,100%,1132,"Oct 2nd, 2023"
Tom Grieve,English department,4.0,3,100%,101W,"Jul 20th, 2016"
Tom Grieve,English department,4.0,3,100%,ENGL101W,"Apr 23rd, 2016"
Tom Grieve,English department,4.0,3,100%,ENG105W,"Dec 21st, 2014"
Tom Grieve,English department,4.0,3,100%,105W,"Dec 1st, 2014"
Tom Grieve,English department,4.0,3,100%,150W,"Oct 30th, 2014"
Tom Grieve,English department,4.0,3,100%,ENGL207,"Aug 11th, 2014"
Tom Grieve,English department,4.0,3,100%,ENG102,"Jan 31st, 2012"
Tom Grieve,English department,4.0,3,100%,ENG207,"Jul 14th, 2011"
Tom Grieve,English department,4.0,3,100%,ENGL465,"Aug 20th, 2008"
Tom Grieve,English department,4.0,3,100%,ENGLISH338,"Feb 24th, 2006"
Tom Grieve,English department,4.0,3,100%,ENGLISH,"Dec 19th, 2005"
Tom Grieve,English department,4.0,3,100%,ENGL364,"Dec 16th, 2005"
Tom Grieve,English department,4.0,3,100%,ENG338,"May 17th, 2005"
Tom Grieve,English department,4.0,3,100%,ENG366,"Dec 12th, 2003"
Tom Grieve,English department,4.0,3,100%,ENG,"Sep 8th, 2003"
Michele Valiquette,English department,3.0,3.1,50%,ENGL199W,"Apr 15th, 2017"
Michele Valiquette,English department,3.0,3.1,50%,ENG199W,"Aug 16th, 2016"
Michele Valiquette,English department,3.0,3.1,50%,ENG199,"Dec 16th, 2015"
Michele Valiquette,English department,3.0,3.1,50%,ENGL371,"Jun 15th, 2013"
Michele Valiquette,English department,3.0,3.1,50%,ENGLD200,"Nov 30th, 2012"
Cari Miller,Health Science department,5.0,3.1,100%,HSCI481,"Apr 21st, 2017"
Cari Miller,Health Science department,5.0,3.1,100%,HSCI431,"Apr 21st, 2017"
Cari Miller,Health Science department,5.0,3.1,100%,HSCI340,"Jul 5th, 2010"
Mirjam Gollmitzer,Communication department,2.0,4.3,0%,CMNS432,"Dec 30th, 2016"
Mirjam Gollmitzer,Communication department,2.0,4.3,0%,CMNS253,"Nov 1st, 2016"
Mario Liotti,Psychology department,1.0,3.2,0%,PSYC389,"May 10th, 2017"
Mario Liotti,Psychology department,1.0,3.2,0%,PSYC382,"Jan 4th, 2017"
Mario Liotti,Psychology department,1.0,3.2,0%,PSYC325,"Nov 7th, 2014"
Mario Liotti,Psychology department,1.0,3.2,0%,PSYC391,"May 9th, 2014"
Mario Liotti,Psychology department,1.0,3.2,0%,PSYCH391,"Apr 28th, 2014"
Mario Liotti,Psychology department,1.0,3.2,0%,325,"Feb 26th, 2014"
Mario Liotti,Psychology department,1.0,3.2,0%,PSYCH325,"Apr 17th, 2013"
Eugene Chu,Molecular Biosciences department,5.0,3.2,50%,MBB222,"Mar 3rd, 2017"
Eugene Chu,Molecular Biosciences department,5.0,3.2,50%,BIOL110,"Nov 25th, 2016"
Gordon Rein,Business Administration department,4.0,2.5,70%,BUS341,"Sep 2nd, 2017"
Gordon Rein,Business Administration department,4.0,2.5,70%,BUS343,"Jul 12th, 2017"
Gordon Rein,Business Administration department,4.0,2.5,70%,BUS201,"Mar 15th, 2017"
Gordon Rein,Business Administration department,4.0,2.5,70%,BUS446,"Mar 8th, 2017"
Gordon Rein,Business Administration department,4.0,2.5,70%,REIN97694,"Nov 8th, 2016"
Jenny Wong,Chemistry department,3.0,3.9,34%,CHEM121,"Jan 8th, 2017"
Jenny Wong,Chemistry department,3.0,3.9,34%,CHEM102,"Jan 5th, 2017"
Jenny Wong,Chemistry department,3.0,3.9,34%,CHEM122126,"Dec 3rd, 2016"
Jenny Wong,Chemistry department,3.0,3.9,34%,CHEM122,"Jul 14th, 2016"
Jenny Wong,Chemistry department,3.0,3.9,34%,CHEM126,"May 12th, 2016"
Robert Anderson,Communication department,2.0,3.1,100%,BUS393,"Sep 8th, 2023"
Robert Anderson,Communication department,2.0,3.1,100%,CMNS460,"Nov 28th, 2017"
Robert Anderson,Communication department,2.0,3.1,100%,BUS254,"Feb 2nd, 2014"
Robert Anderson,Communication department,2.0,3.1,100%,CMNS347,"Jul 11th, 2012"
Robert Anderson,Communication department,2.0,3.1,100%,CMNS447,"Dec 18th, 2010"
Robert Anderson,Communication department,2.0,3.1,100%,BUS251,"Dec 16th, 2010"
Robert Anderson,Communication department,2.0,3.1,100%,CMNS388,"Sep 2nd, 2010"
Robert Anderson,Communication department,2.0,3.1,100%,CMSN400,"Apr 15th, 2009"
Robert Anderson,Communication department,2.0,3.1,100%,CMNS456,"Jun 22nd, 2005"
Kel Mcdowell,Education department,5.0,2,67%,EDUC323,"Nov 29th, 2017"
Christina Galeano,Linguistics department,5.0,3.1,100%,LOVE121,"Dec 4th, 2017"
Christina Galeano,Linguistics department,5.0,3.1,100%,LING100,"Mar 29th, 2012"
Marco Faccone,Accounting department,5.0,3.2,100%,BUS254,"Dec 15th, 2017"
Christiaan Muris,Economics department,5.0,3,50%,ECON435,"Dec 21st, 2017"
Christiaan Muris,Economics department,5.0,3,50%,BUEC333,"Sep 2nd, 2017"
Christiaan Muris,Economics department,5.0,3,50%,ECON387,"Aug 3rd, 2017"
Greg Feldman,International Studies department,4.0,3.8,100%,IS329,"Mar 10th, 2018"
Greg Feldman,International Studies department,4.0,3.8,100%,IS101,"Jan 10th, 2017"
Greg Feldman,International Studies department,4.0,3.8,100%,IS110,"Oct 23rd, 2015"
Gretchen Hernandez,International Studies department,5.0,4,50%,GEOG100,"Feb 27th, 2017"
Gretchen Hernandez,International Studies department,5.0,4,50%,DEVS201,"Jan 2nd, 2017"
Shan Wu,Communication department,2.0,2,0%,CMNS310,"Feb 28th, 2017"
Shan Wu,Communication department,2.0,2,0%,CMNS221,"Nov 24th, 2015"
Peter Liljedahl,Mathematics department,5.0,3,50%,MATH190,"Mar 7th, 2017"
Peter Liljedahl,Mathematics department,5.0,3,50%,EDUC475,"Aug 1st, 2016"
Andrew Gemino,Business Administration department,4.5,3.1,N/A,BUS201,"Jan 7th, 2015"
Andrew Gemino,Business Administration department,4.5,3.1,N/A,201,"Nov 26th, 2014"
Andrew Gemino,Business Administration department,4.5,3.1,N/A,BUS237,"Apr 27th, 2010"
Andrew Gemino,Business Administration department,4.5,3.1,N/A,BUS361,"Dec 21st, 2007"
Andrew Gemino,Business Administration department,4.5,3.1,N/A,BUS364,"Apr 2nd, 2006"
Dolores Van Der Wey,Education department,3.5,3.1,N/A,EDU395,"Dec 7th, 2015"
Dolores Van Der Wey,Education department,3.5,3.1,N/A,EDUC341,"Apr 18th, 2013"
Dolores Van Der Wey,Education department,3.5,3.1,N/A,ABC311,"Dec 23rd, 2009"
Dolores Van Der Wey,Education department,3.5,3.1,N/A,EDUC311,"Dec 22nd, 2009"
Dolores Van Der Wey,Education department,3.5,3.1,N/A,EDU311,"Jun 25th, 2009"
Viviane Josewski,Health Science department,1.0,2,0%,HSCI340,"Apr 9th, 2017"
Steve Kammerer,Communication department,3.0,2.5,N/A,CMNS323,"Apr 23rd, 2010"
Steve Kammerer,Communication department,3.0,2.5,N/A,CMNS110,"Jun 18th, 2009"
Steve Kammerer,Communication department,3.0,2.5,N/A,CMNS371,"Feb 12th, 2009"
Steve Kammerer,Communication department,3.0,2.5,N/A,HIST203,"Jan 14th, 2009"
Steve Kammerer,Communication department,3.0,2.5,N/A,CMNS223,"May 22nd, 2008"
Steve Kammerer,Communication department,3.0,2.5,N/A,CMNS372,"May 22nd, 2008"
Steve Kammerer,Communication department,3.0,2.5,N/A,CMNS332,"May 20th, 2008"
Igor Herbut,Physics department,5.0,3.5,100%,PHYS344,"Apr 10th, 2017"
Igor Herbut,Physics department,5.0,3.5,100%,PHYS415,"Jun 8th, 2008"
Jean-Francois Godbout,Political Science department,4.0,3.3,N/A,POL339,"Nov 28th, 2009"
Hudson Moura,Applied Arts department,4.5,2.1,N/A,FPA414,"Mar 11th, 2012"
Hudson Moura,Applied Arts department,4.5,2.1,N/A,SA245,"Oct 17th, 2011"
Gabor Tardos,Computer Science department,5.0,4,N/A,CMPT407,"Dec 9th, 2011"
Gabor Tardos,Computer Science department,5.0,4,N/A,CMPT710,"May 23rd, 2011"
Gabor Tardos,Computer Science department,5.0,4,N/A,CMPT307,"May 15th, 2011"
Angela Brooks-Wilson,Kinesiology department,5.0,2.4,N/A,BPK420,"May 9th, 2016"
Angela Brooks-Wilson,Kinesiology department,5.0,2.4,N/A,KIN140,"May 4th, 2010"
Shiu Lo,Statistics department,4.5,3,N/A,STAT203,"Nov 12th, 2010"
Karen Palmer,Health Science department,5.0,3.8,N/A,HSCI305,"Dec 11th, 2012"
Brooke Seal,Psychology department,3.5,3.1,N/A,102,"Nov 30th, 2014"
Brooke Seal,Psychology department,3.5,3.1,N/A,PSYC102,"Nov 24th, 2014"
Brooke Seal,Psychology department,3.5,3.1,N/A,PSYCH102,"May 11th, 2014"
Brooke Seal,Psychology department,3.5,3.1,N/A,PSYC371,"Jul 19th, 2011"
Brooke Seal,Psychology department,3.5,3.1,N/A,PSYCH371,"Jul 3rd, 2011"
Andres Wanner,Information Technology department,5.0,1,N/A,IAT334,"Jun 8th, 2012"
Yanghong Huang,Mathematics department,2.5,1,N/A,MATH309,"Apr 23rd, 2012"
Kleen Toohey,Education department,4.5,4,N/A,EDUC480,"Apr 14th, 2011"
Dagmar Bernstein,Psychology department,2.5,2.9,N/A,PSYC241,"May 1st, 2013"
Dagmar Bernstein,Psychology department,2.5,2.9,N/A,PSYCH241,"Apr 17th, 2013"
Dagmar Bernstein,Psychology department,2.5,2.9,N/A,PSYC356,"Mar 21st, 2012"
Elic Chan,Sociology department,3.5,3,N/A,SOCI1120,"Nov 27th, 2015"
Elic Chan,Sociology department,3.5,3,N/A,1120SOCIOLOGY,"Dec 18th, 2014"
Elic Chan,Sociology department,3.5,3,N/A,SA322,"Apr 11th, 2013"
Elic Chan,Sociology department,3.5,3,N/A,SOCIO210,"Mar 10th, 2012"
Emily Walsh,Mathematics department,5.0,2.8,N/A,MACM316,"May 8th, 2013"
Emily Walsh,Mathematics department,5.0,2.8,N/A,MATH150,"Apr 18th, 2012"
Amie McLean,Sociology department,2.0,2.6,N/A,SOC101,"Jun 20th, 2014"
Amie McLean,Sociology department,2.0,2.6,N/A,SA335,"Dec 17th, 2013"
Amie McLean,Sociology department,2.0,2.6,N/A,SA150,"Jul 3rd, 2013"
Kim Lajoie,Kinesiology department,3.0,2.5,0%,BPK207,"May 3rd, 2017"
Kim Lajoie,Kinesiology department,3.0,2.5,0%,KIN207,"Feb 7th, 2014"
Kim Lajoie,Kinesiology department,3.0,2.5,0%,KIN140,"Apr 1st, 2012"
Adam Cotterall,Not Specified department,1.5,2.4,N/A,374,"Feb 7th, 2015"
Adam Cotterall,Not Specified department,1.5,2.4,N/A,BUS374,"Dec 8th, 2014"
Adam Cotterall,Not Specified department,1.5,2.4,N/A,BUS272,"Jan 4th, 2012"
Mohamed Touahria,French department,1.5,2.3,N/A,221,"Jun 29th, 2015"
Mohamed Touahria,French department,1.5,2.3,N/A,FREN210,"Mar 15th, 2015"
Mohamed Touahria,French department,1.5,2.3,N/A,FREN211,"Jan 4th, 2014"
Mohamed Touahria,French department,1.5,2.3,N/A,FREN100,"Jan 16th, 2013"
Mohamed Touahria,French department,1.5,2.3,N/A,FREN221,"Oct 28th, 2011"
Joshua Newman,Political Science department,3.0,1.6,N/A,POL201,"Jun 14th, 2013"
Joshua Newman,Political Science department,3.0,1.6,N/A,POL101W,"Dec 11th, 2012"
Colin Green,History department,5.0,2.3,N/A,HISTORY254,"Aug 18th, 2015"
Colin Green,History department,5.0,2.3,N/A,HIST255,"Apr 21st, 2015"
Colin Green,History department,5.0,2.3,N/A,255,"Mar 5th, 2015"
Colin Green,History department,5.0,2.3,N/A,HIST254,"Sep 4th, 2013"
Adrienne Peters,Criminology department,5.0,2.5,N/A,104,"Oct 27th, 2014"
Adrienne Peters,Criminology department,5.0,2.5,N/A,CRIM135,"Aug 19th, 2013"
Adrienne Peters,Criminology department,5.0,2.5,N/A,CRIM104,"Jun 11th, 2013"
Adrienne Peters,Criminology department,5.0,2.5,N/A,CRIM101,"Mar 7th, 2013"
Alissa Ehrenkranz,Education department,1.0,1.8,N/A,EDUC220,"Apr 4th, 2014"
Alissa Ehrenkranz,Education department,1.0,1.8,N/A,EDU220,"Oct 29th, 2013"
Kirill Gostaf,Mathematics department,5.0,3,100%,MACM316,"May 3rd, 2017"
Kirill Gostaf,Mathematics department,5.0,3,100%,MATH232,"Dec 7th, 2014"
Kirill Gostaf,Mathematics department,5.0,3,100%,MATH310,"Apr 12th, 2014"
Kirill Gostaf,Mathematics department,5.0,3,100%,MATH130,"Apr 8th, 2014"
Laura Hilton,Health Science department,5.0,2.3,100%,MBB460,"Sep 21st, 2022"
Laura Hilton,Health Science department,5.0,2.3,100%,HSCI100,"Feb 2nd, 2014"
Laura Hilton,Health Science department,5.0,2.3,100%,HSCL100,"Nov 7th, 2013"
Meg Krawchuk,Geography department,2.0,4,N/A,GEOG215,"Dec 6th, 2015"
Adel Iskandar,Communication department,5.0,2.6,100%,CMNS448,"Jan 29th, 2018"
Adel Iskandar,Communication department,5.0,2.6,100%,CMNS348,"Dec 24th, 2015"
Shayna Plaut,International Studies department,5.0,3.8,100%,IS319,"Nov 28th, 2017"
Shayna Plaut,International Studies department,5.0,3.8,100%,IS419,"Jul 31st, 2015"
Bryan Monk,Criminology department,5.0,2.5,100%,CRIM135,"Oct 7th, 2016"
Bryan Monk,Criminology department,5.0,2.5,100%,CRIM480,"Sep 30th, 2015"
Sharka Stuyt,Business Administration department,5.0,3,100%,BUS477,"Dec 3rd, 2016"
Sharka Stuyt,Business Administration department,5.0,3,100%,BUS238,"Dec 9th, 2015"
Lisa Helps,Criminology department,4.5,4,N/A,CRIM319,"Apr 5th, 2016"
Kivanc Tatar,Fine Arts department,2.5,1,N/A,FPA149,"Apr 5th, 2016"
Angelpreet Singh,Education department,5.0,2.8,75%,EDUC341,"May 26th, 2017"
Angelpreet Singh,Education department,5.0,2.8,75%,EDU341,"Apr 8th, 2017"
Jens Bauch,Mathematics department,5.0,3.7,100%,MATH150,"Nov 23rd, 2017"
Jens Bauch,Mathematics department,5.0,3.7,100%,MATH151,"Mar 15th, 2016"
Sitara Thobani,Sociology  Anthropology department,5.0,1,100%,SA101,"Oct 25th, 2016"
Owen Ware,Philosophy department,4.0,2.4,100%,PHIL120W,"Sep 5th, 2017"
Owen Ware,Philosophy department,4.0,2.4,100%,PHIL120,"Apr 25th, 2017"
Owen Ware,Philosophy department,4.0,2.4,100%,PHIL358,"Apr 8th, 2017"
Yaoli Jing,Foreign Languages department,5.0,2.5,100%,CHIN100,"Dec 14th, 2017"
Bianjun Xia,Economics department,1.0,3.8,80%,ECON1250,"Jul 29th, 2024"
Bianjun Xia,Economics department,1.0,3.8,80%,ECON1150,"Dec 12th, 2022"
Bianjun Xia,Economics department,1.0,3.8,80%,ECON301,"Sep 6th, 2009"
Golnar Sheikshab,Computer Science department,1.0,4.1,16%,CMPT225,"Jan 5th, 2018"
Rhonda Arab,English department,1.0,2.6,100%,ENGL204,"Mar 11th, 2024"
Rhonda Arab,English department,1.0,2.6,100%,ENGL113W,"Mar 23rd, 2022"
Rhonda Arab,English department,1.0,2.6,100%,ENGL311,"Aug 6th, 2018"
Rhonda Arab,English department,1.0,2.6,100%,ENG103,"Feb 9th, 2014"
Rhonda Arab,English department,1.0,2.6,100%,ENG103W,"Dec 14th, 2013"
Rhonda Arab,English department,1.0,2.6,100%,ENGL203,"Dec 9th, 2011"
Rhonda Arab,English department,1.0,2.6,100%,ENGL103,"Dec 7th, 2010"
Rhonda Arab,English department,1.0,2.6,100%,ENG311,"Apr 21st, 2010"
Rhonda Arab,English department,1.0,2.6,100%,ENG203,"Dec 11th, 2007"
Laurie Goldsmith,Health Science department,4.0,4.2,67%,HSCI305,"Aug 14th, 2018"
Laurie Goldsmith,Health Science department,4.0,4.2,67%,305,"Jan 6th, 2015"
Jean Hebert,Communication department,5.0,2.9,100%,CMNS110,"Sep 7th, 2018"
Jean Hebert,Communication department,5.0,2.9,100%,CMNS253W,"Apr 26th, 2015"
Jean Hebert,Communication department,5.0,2.9,100%,COMM1100,"Nov 17th, 2014"
Jean Hebert,Communication department,5.0,2.9,100%,COMM120,"Dec 17th, 2012"
Jean Hebert,Communication department,5.0,2.9,100%,CMNS323W,"Apr 14th, 2011"
Jean Hebert,Communication department,5.0,2.9,100%,CMNS253,"Apr 21st, 2010"
Jean Hebert,Communication department,5.0,2.9,100%,TECH101W,"Apr 4th, 2010"
Stephen Steele,French department,4.0,3,100%,FREN245,"Apr 13th, 2023"
Stephen Steele,French department,4.0,3,100%,FREN4XX,"Oct 25th, 2018"
Jenny Cory,Biology department,5.0,3,100%,BISC435,"Nov 9th, 2018"
Jenny Cory,Biology department,5.0,3,100%,BISC204,"Apr 6th, 2018"
Jillian Deri,Sociology & Anthropology department,5.0,2.1,100%,SA337,"Nov 9th, 2018"
Jillian Deri,Sociology & Anthropology department,5.0,2.1,100%,GSWS1101,"Aug 27th, 2018"
Jillian Deri,Sociology & Anthropology department,5.0,2.1,100%,SOCI1125,"Aug 21st, 2018"
Jillian Deri,Sociology & Anthropology department,5.0,2.1,100%,GWST495O,"Jan 3rd, 2017"
Jillian Deri,Sociology & Anthropology department,5.0,2.1,100%,SA150,"Mar 3rd, 2016"
Jillian Deri,Sociology & Anthropology department,5.0,2.1,100%,GWST223,"Dec 17th, 2015"
Jillian Deri,Sociology & Anthropology department,5.0,2.1,100%,150,"May 14th, 2015"
Cathi Shaw,Education department,1.0,2.7,0%,ENG112,"Dec 6th, 2018"
Cathi Shaw,Education department,1.0,2.7,0%,FALX99,"Aug 27th, 2008"
Cathi Shaw,Education department,1.0,2.7,0%,EDUC100,"Oct 24th, 2006"
Cathi Shaw,Education department,1.0,2.7,0%,EDUC465463,"Jul 22nd, 2006"
Cathi Shaw,Education department,1.0,2.7,0%,EDUC,"Apr 18th, 2006"
Cathi Shaw,Education department,1.0,2.7,0%,LFE101,"Feb 27th, 2006"
Cathi Shaw,Education department,1.0,2.7,0%,ED100,"Feb 16th, 2006"
Cathi Shaw,Education department,1.0,2.7,0%,EDUCATION100,"Feb 9th, 2006"
Monica Semeniuk,International Business department,2.0,3.5,0%,BUSN1210,"Dec 9th, 2018"
Cécile Weil,French department,4.0,4,50%,FREN121,"Dec 10th, 2018"
Cécile Weil,French department,4.0,4,50%,FREN221,"Apr 26th, 2017"
Christiana Miewald,Geography department,4.0,3.4,100%,GEOG385,"Mar 23rd, 2023"
Christiana Miewald,Geography department,4.0,3.4,100%,GEOG387,"Apr 9th, 2014"
Christiana Miewald,Geography department,4.0,3.4,100%,GEO489,"Mar 30th, 2012"
Marc Acherman,English department,2.0,3.6,60%,ENGL105,"Nov 20th, 2018"
Marc Acherman,English department,2.0,3.6,60%,ENGL1127,"Apr 10th, 2017"
Marc Acherman,English department,2.0,3.6,60%,ENGL2235,"Mar 3rd, 2017"
Marc Acherman,English department,2.0,3.6,60%,ENG105,"Nov 26th, 2015"
Marc Acherman,English department,2.0,3.6,60%,ENGL207,"Nov 13th, 2015"
Michelle Kline,Psychology department,4.0,2.5,59%,PSYC250,"Dec 14th, 2018"
Michelle Kline,Psychology department,4.0,2.5,59%,PSY250,"Nov 30th, 2018"
Michelle Kline,Psychology department,4.0,2.5,59%,PSYCH250,"Nov 22nd, 2018"
Jim Delgrande,Computer Science department,2.0,3.8,0%,CMPT310,"Dec 21st, 2018"
Jim Delgrande,Computer Science department,2.0,3.8,0%,CMPT311,"Apr 4th, 2018"
Jim Delgrande,Computer Science department,2.0,3.8,0%,CMPT411,"Dec 22nd, 2016"
Jim Delgrande,Computer Science department,2.0,3.8,0%,CMPT354,"Dec 14th, 2015"
Jim Delgrande,Computer Science department,2.0,3.8,0%,310,"Aug 14th, 2015"
Barry Cartwight,Criminology department,1.0,2.3,0%,CRIM101,"Oct 18th, 2018"
Barry Cartwight,Criminology department,1.0,2.3,0%,CRIM1O1D1OO,"Oct 1st, 2015"
Barry Cartwight,Criminology department,1.0,2.3,0%,CRIM104,"Jul 29th, 2013"
Barry Cartwight,Criminology department,1.0,2.3,0%,CRIM100,"May 14th, 2011"
Barry Cartwight,Criminology department,1.0,2.3,0%,CRIM103,"Feb 7th, 2011"
Barry Cartwight,Criminology department,1.0,2.3,0%,CRIM220,"Jan 24th, 2011"
Nancy Khalil,Mathematics department,5.0,3.6,56%,MATH154,"Jan 6th, 2019"
Nancy Khalil,Mathematics department,5.0,3.6,56%,MATH232,"Dec 1st, 2018"
Nancy Khalil,Mathematics department,5.0,3.6,56%,MATH152,"Jul 9th, 2018"
Nancy Khalil,Mathematics department,5.0,3.6,56%,MATH100,"Mar 19th, 2018"
Shora Ebrahimi,Economics department,5.0,3.1,92%,ECON1220,"Jan 7th, 2019"
Shora Ebrahimi,Economics department,5.0,3.1,92%,BUQU1230,"Apr 23rd, 2018"
Shora Ebrahimi,Economics department,5.0,3.1,92%,ECON2260,"Dec 23rd, 2017"
Shora Ebrahimi,Economics department,5.0,3.1,92%,BUSI1130,"Dec 6th, 2017"
Shora Ebrahimi,Economics department,5.0,3.1,92%,BUQU1130,"Apr 21st, 2017"
Shora Ebrahimi,Economics department,5.0,3.1,92%,ECON201,"Feb 6th, 2017"
Shora Ebrahimi,Economics department,5.0,3.1,92%,ECON325,"Aug 18th, 2016"
Shora Ebrahimi,Economics department,5.0,3.1,92%,BUSI2429,"May 5th, 2016"
Shora Ebrahimi,Economics department,5.0,3.1,92%,325,"Jun 29th, 2015"
Douglas Ross,Political Science department,4.0,3.6,34%,POL347,"Jan 8th, 2018"
Douglas Ross,Political Science department,4.0,3.6,34%,POL348,"Apr 9th, 2017"
Douglas Ross,Political Science department,4.0,3.6,34%,POL443,"May 24th, 2016"
Douglas Ross,Political Science department,4.0,3.6,34%,POL448,"Mar 27th, 2016"
Douglas Ross,Political Science department,4.0,3.6,34%,POL348443,"Apr 18th, 2014"
Douglas Ross,Political Science department,4.0,3.6,34%,POL422,"Mar 11th, 2014"
Susan Brook,English department,5.0,3,100%,ENGL207,"Jan 19th, 2019"
Susan Brook,English department,5.0,3,100%,ENG207,"Dec 16th, 2018"
Susan Brook,English department,5.0,3,100%,ENGL115W,"May 11th, 2018"
Susan Brook,English department,5.0,3,100%,101W,"Mar 17th, 2018"
Susan Brook,English department,5.0,3,100%,ENGL101,"Mar 3rd, 2016"
